"TOA5","S6109","CR2xx","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p3_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-12-08 22:00:00",175,44.69585,2.1724,1.34935,46.07257,2.1888,1.653567,52.38037,2.2786,1.538883
"2017-12-08 23:00:00",176,44.62175,2.1713,1.349267,46.03247,2.1882,1.651683,52.37825,2.2786,1.537667
"2017-12-09 00:00:00",177,44.62083,2.1713,1.348567,46.03209,2.1882,1.651033,52.37617,2.2786,1.536483
"2017-12-09 01:00:00",178,44.6211,2.1713,1.348817,46.03095,2.1882,1.64915,52.37484,2.2786,1.5357
"2017-12-09 02:00:00",179,44.62045,2.1713,1.348283,46.03008,2.1882,1.647717,52.37326,2.2786,1.534817
"2017-12-09 03:00:00",180,44.62098,2.1713,1.3487,46.02919,2.1882,1.646267,52.37115,2.2786,1.533583
"2017-12-09 04:00:00",181,44.59632,2.1709,1.348667,46.02857,2.1882,1.645234,52.35469,2.278417,1.53215
"2017-12-09 05:00:00",182,44.54728,2.1701,1.348867,46.02788,2.1882,1.644133,52.28492,2.2775,1.532233
"2017-12-09 06:00:00",183,44.54695,2.1701,1.3486,46.02708,2.1882,1.642867,52.28215,2.2775,1.53065
"2017-12-09 07:00:00",184,44.54692,2.1701,1.348617,45.96177,2.187283,1.642033,52.28168,2.2775,1.530383
"2017-12-09 08:00:00",185,44.5472,2.1701,1.348817,45.94817,2.1871,1.641,52.27978,2.2775,1.5293
"2017-12-09 09:00:00",186,44.54727,2.1701,1.348867,45.9477,2.1871,1.640233,52.27815,2.2775,1.528383
"2017-12-09 10:00:00",187,44.5478,2.1701,1.349317,45.94653,2.1871,1.6384,52.27675,2.2775,1.527533
"2017-12-09 11:00:00",188,44.54763,2.1701,1.3492,45.9463,2.1871,1.637983,52.27567,2.2775,1.526933
"2017-12-09 12:00:00",189,44.48652,2.169183,1.349533,45.9456,2.1871,1.636883,52.27468,2.2775,1.526383
"2017-12-09 13:00:00",190,44.47455,2.169,1.349767,45.94481,2.1871,1.635617,52.27318,2.2775,1.5255
"2017-12-09 14:00:00",191,44.47418,2.169,1.349517,45.89278,2.186367,1.635183,52.24327,2.277133,1.524383
"2017-12-09 15:00:00",192,44.47427,2.169,1.349567,45.86604,2.186,1.63375,52.1864,2.2764,1.523783
"2017-12-09 16:00:00",193,44.47462,2.169,1.349883,45.8654,2.186,1.632817,52.18512,2.2764,1.523033
"2017-12-09 17:00:00",194,44.47443,2.169,1.3497,45.86487,2.186,1.6319,52.18492,2.2764,1.522917
"2017-12-09 18:00:00",195,44.41309,2.168083,1.349817,45.86372,2.186,1.630117,52.1834,2.2764,1.522033
"2017-12-09 19:00:00",196,44.40078,2.1679,1.3498,45.86287,2.186,1.628817,52.18213,2.2764,1.52135
"2017-12-09 20:00:00",197,44.40033,2.1679,1.349433,45.86155,2.186,1.626817,52.17997,2.2764,1.520083
"2017-12-09 21:00:00",198,44.40063,2.1679,1.34965,45.86148,2.186,1.626667,52.1785,2.2764,1.519233
"2017-12-09 22:00:00",199,44.4005,2.1679,1.349567,45.80882,2.1852,1.62505,52.17823,2.2764,1.519083
"2017-12-09 23:00:00",200,44.40055,2.1679,1.349633,45.78162,2.1848,1.6229,52.17685,2.2764,1.5183
